-27.594	-31.162	-25.456
-9.489	-56.84	-34.442
-2.422	-59.028	-37.022
-2.272	-63.173	-32.666
4.452	-57.491	-34.021
24.799	-31.421	-24.841
22.91	-44.29	-37.904
12.479	-55.797	-38.989
-1.495	-57.797	-45.368
-5.628	-58.775	-39.348
-24.243	-45.593	-35.012
-0.185	-27.108	-66.815
-7.194	0.919	-35.913
-2.241	0.984	-35.475
2.623	0.683	-35.416
-0.185	-27.108	-66.815
