-28.965	-37.577	-31.688
-11.194	-63.726	-35.089
-5.019	-65.552	-37.677
-5.206	-69.48	-32.35
1.591	-64.934	-36.399
24.617	-36.662	-36.605
22.829	-46.234	-44.207
6.667	-66.554	-44.802
-5.299	-65.962	-55.662
-13.587	-66.716	-44.609
-29.162	-47.334	-39.386
-7.09	-41.42	-73.224
-12.623	-8.888	-45.24
-5.03	-7.877	-45.794
3.197	-8.927	-45.968
-7.09	-41.42	-73.224
